#lambda flux_corrected
6547.867492531192 1.4603805E-15
6549.377416313084 1.3889903E-15
6550.884091980847 1.4195533E-15
6552.394711383909 1.4194361E-15
6553.9020811764385 1.3961905E-15
6555.413396521145 1.4126004E-15
6556.921460758223 1.4631814E-15
6558.433472365191 1.4978849999999999E-15
6559.942231366748 1.4126395999999999E-15
6561.451337456331 1.4305154E-15
6562.964393642861 1.5671215999999998E-15
6564.474194976904 1.4436872499999999E-15
6565.987948227702 1.51997175E-15
6567.498445126504 1.4745429E-15
6569.012895762707 1.4748717E-15
6570.524088546713 1.3502218E-15
6572.035628978634 1.4781513E-15
6573.551125879412 1.3939719999999999E-15
6575.063362677293 1.4540979999999999E-15
6576.579557766776 1.5562861E-15
6578.092491251433 1.4573021E-15
6579.609384851274 1.4919764E-15
6581.12301534367 1.3222752E-15
6582.636994044771 1.4713231E-15
6584.15493559692 1.5429157E-15
6585.669611787292 1.5316085E-15
6587.188252654393 1.4501556E-15
6588.703626655367 1.46571455E-15
6590.222967159596 1.5025218999999999E-15
6591.7390392926545 1.4645857E-15
6593.255460196115 1.5216022000000001E-15
6594.775850343105 1.497403E-15
6596.292969860957 1.3817491E-15
6597.814060450967 1.4400548000000001E-15
6599.331878905061 1.423364E-15
6600.853670260784 1.4480136E-15
6602.372187973121 1.5068752E-15
6603.891055018462 1.4374143E-15
6605.413897710128 1.4544748999999999E-15
6606.933464496797 1.3449966E-15
6608.457008761368 1.4094372E-15
6609.977275611735 1.5180766E-15
6611.501521772428 1.4982034E-15
6613.022489009011 1.4167286999999999E-15
6614.543806142109 1.358539E-15
6616.069105334656 1.4287258E-15
6617.5911233378365 1.419535E-15
6619.117125234998 1.5265453E-15
6620.639844431151 1.4819635999999999E-15
6622.1665493566625 1.3864174E-15
6623.689970068827 1.41584425E-15
6625.213741241924 1.527579E-15
6626.741500897939 1.5115892000000001E-15
6628.265974071693 1.4494358999999999E-15
6629.794437565857 1.3911260999999999E-15
6631.31961306368 1.3858131E-15
6632.848780720251 1.4313019E-15
6634.374658865702 1.4273019E-15
6635.900888037416 1.3716484E-15
6637.431112125878 1.2801997999999998E-15
6638.9580444306475 1.3917291E-15
6640.488973492621 1.3862777E-15
6642.01660925438 1.3108836E-15
6643.548243614647 1.3928928000000001E-15
6645.076583157476 1.3399473999999999E-15
6646.605274292809 1.4668434E-15
6648.1379667891 1.4646329E-15
6649.667362191713 1.4603463E-15
6651.200760798711 1.4290142E-15
6652.730860793062 1.395055E-15
6654.26496583607 1.4577083999999999E-15
6655.795770746762 1.4560398E-15
6657.326927817114 1.4626858999999999E-15
6658.862092703026 1.4662786999999999E-15
6660.393955176714 1.49474125E-15
6661.929827312362 1.5599033E-15
6663.462395514365 1.4896589E-15
6664.998975225578 1.3904138E-15
6666.532249481024 1.3785575E-15
6668.065876464199 1.4000396E-15
6669.603517727952 1.4650394E-15
6671.137851252351 1.4933108E-15
6672.676200906704 1.4418492E-15
6674.2112412978295 1.42104225E-15
6675.75029966914 1.44656515E-15
6677.286047252646 1.4630888E-15
6678.825814667419 1.4527058E-15
6680.362269769109 1.517012E-15
6681.899078330276 1.4916516E-15
6683.439909499826 1.4254073999999999E-15
6684.977426067969 1.5161238E-15
6686.518967097708 1.6507463000000001E-15
6688.057191999004 1.6397735999999998E-15
6689.599443215966 1.5482357E-15
6691.138376776746 1.4991303999999999E-15
6692.677664367168 1.352765E-15
6694.220981054852 1.5144275E-15
6695.760977794338 1.4070627E-15
6697.305005487289 1.4631769E-15
6698.845711702543 1.4630163E-15
6700.39045072832 1.4647972E-15
6701.931866746197 1.4433717E-15
6703.473637364802 1.5142686E-15
6705.019443580015 1.4110953999999998E-15
6706.561924491614 1.3495056999999999E-15
6708.1084428590175 1.3971635E-15
6709.6516343908415 1.4218424E-15
6711.198865238524 1.4373350999999999E-15
6712.742767717955 1.5022148E-15
6714.287025370122 1.5587820999999999E-15
6715.835325128726 1.5131152999999999E-15
6717.380294219663 1.4778937E-15
6718.929307279232 1.5254993E-15
6720.474988136695 1.4864228999999999E-15
6722.024714825846 1.4044467E-15
6723.571107777748 1.4139824000000001E-15
6725.117856475315 1.438823E-15
6726.668653799651 1.3989042E-15
6728.216115083611 1.4181822000000001E-15
6729.767626859539 1.5068842E-15
6731.315801058178 1.4492867E-15
6732.868027614846 1.4692963999999999E-15
6734.416915056605 1.4831166E-15
6735.966158817885 1.4840344E-15
6737.519457736781 1.4850093E-15
6739.0694152339265 1.4987696E-15
6740.623429756898 1.4874765999999999E-15
6742.174101318728 1.4856379499999998E-15
6743.728831775454 1.4850374E-15
6745.280217730937 1.4615626E-15
6746.831960580721 1.4871899E-15
6748.387765129504 1.4265335E-15
6749.940222866484 1.49614315E-15
6751.496744173685 1.5557645E-15
6753.049917127209 1.5039716E-15
6754.607155523038 1.5061007E-15
6756.161044022604 1.4838903E-15
6757.7152899921775 1.4997293000000001E-15
6759.273604212686 1.5757537E-15
6760.828566222641 1.5181336E-15
6762.387598357772 1.4769261999999998E-15
6763.943276737988 1.5436977E-15
6765.503027118484 1.5019739E-15
6767.059422198991 1.4475188E-15
6768.616175326142 1.4614017E-15
6770.177003266733 1.4132946E-15
6771.734473589311 1.4292245E-15
6773.296020602594 1.517019E-15
6774.854208451011 1.4512358E-15
6776.416474868262 1.4668196E-15
6777.975380573083 1.4997229999999999E-15
6779.534644902113 1.4957843E-15
6781.097990617673 1.4969906E-15
6782.657973299039 1.4584037999999999E-15
6784.222039247229 1.5039775E-15
6785.782740611877 1.3776353999999999E-15
6787.347527124508 1.4860747E-15
6788.908947503534 1.5185178999999999E-15
6790.470727085269 1.4765193999999999E-15
6792.036594637226 1.3654764E-15
6793.599093730072 1.4500178E-15
6795.165682676467 1.4865098E-15
6796.728901611906 1.4302699999999999E-15
6798.296212285087 1.4334868E-15
6799.860151394747 1.5370628E-15
6801.428184127211 1.4030257E-15
6802.992843742878 1.4109719E-15
6804.557863306433 1.4170999999999999E-15
6806.126979320889 1.4991861E-15
6807.692719888216 1.5259216999999998E-15
6809.262558793676 1.4721927E-15
6810.829020696939 1.4493660999999998E-15
6812.399582826439 1.4439216999999999E-15
6813.966766397958 1.4650159E-15
6815.534310497998 1.465884E-15
6817.105957656934 1.4442896E-15
6818.674223923798 1.467974E-15
6820.246595139835 1.4516776E-15
6821.815583906225 1.3828646000000001E-15
6823.388679512936 1.4107879E-15
6824.958391111706 1.5198854E-15
6826.528463820568 1.5032052E-15
6828.102646206978 1.5080716E-15
6829.673442247591 1.5286133E-15
6831.24834985908 1.4198997500000001E-15
6832.819869564685 1.4642329E-15
6834.395502735364 1.615791E-15
6835.967746439353 1.4886818E-15
6837.540351835939 1.476611E-15
6839.1170735394035 1.456725E-15
6840.690403434551 1.49895525E-15
6842.267851532956 1.5789324E-15
6843.841906260441 1.3952848E-15
6845.420081088438 1.3413902E-15
6846.994860982189 1.3981866E-15
6848.570003151984 1.3888242E-15
6850.149268268682 1.4810465000000001E-15
6851.725136105728 1.4745003E-15
6853.305128789117 1.4859595999999999E-15
6854.881722627729 1.5310216E-15
6856.462443212997 1.4762768E-15
6858.039763387643 1.4490093E-15
6859.617446422722 1.4368683000000001E-15
6861.199259055439 1.3638413999999998E-15
6862.777668928345 1.5883273E-15
6864.360210301391 1.5326816E-15
6865.939347346976 1.4919651E-15
6867.522617796083 1.472304E-15
6869.102482349357 1.4452741E-15
6870.682710348396 1.5151989999999998E-15
6872.267074606534 1.3951598E-15
6873.848030615863 1.3484304E-15
6875.4331247898635 1.4650789E-15
6877.0148091448755 1.481699E-15
6878.600633571011 1.4387894E-15
6880.183046607256 1.4161199999999998E-15
6881.765823675541 1.5170073E-15
6883.352743675134 1.5433375E-15
6884.936249928062 1.4981442E-15
6886.523901020947 1.5213459999999999E-15
6888.108136794457 1.4990548E-15
6889.6965193174465 1.5126518000000001E-15
6891.281484947626 1.3653617E-15
6892.866815197066 1.3094089500000001E-15
6894.456295060785 1.361766E-15
6896.042355671119 1.3301946E-15
6897.632567807459 1.3667484E-15
6899.2193591151645 1.3880898E-15
6900.810303861481 1.4517592E-15
6902.39782620319 1.4425738E-15
6903.985713752326 1.5419509E-15
6905.577757609495 1.4473936E-15
6907.1663766976735 1.4653332000000001E-15
6908.759154008692 1.4388697999999999E-15
6910.348504972931 1.5587253E-15
6911.942016075703 1.4163959E-15
6913.532099253177 1.3624868E-15
6915.122548227197 1.4902429E-15
6916.717160213799 1.4516847E-15
6918.308341906907 1.3577543E-15
6919.903688530495 1.5494564E-15
6921.495603280255 1.5026387E-15
6923.091684879276 1.5461088E-15
6924.684333023406 1.3702239E-15
6926.281149936463 1.5190517E-15
6927.8745318128385 1.5085694999999999E-15
6929.4682802446205 1.3826938999999999E-15
6931.066200325341 1.43469925E-15
6932.66068299627 1.5259750999999999E-15
6934.259339238014 1.4425774E-15
6935.854556486353 1.422287E-15
6937.45394922827 1.42715645E-15
6939.04990139244 1.5426488000000001E-15
6940.646220703308 1.4684813500000001E-15
6942.24671839241 1.5573199E-15
6943.843773126828 1.5394973E-15
6945.445008164456 1.40772295E-15
6947.042798661233 1.5699313E-15
6948.644771387084 1.7580041999999998E-15
6950.243297985186 1.8030596E-15
6951.8421923222295 1.7535889E-15
6953.4452717776585 1.6238937E-15
6955.044902724566 1.5452451999999999E-15
6956.648720717941 1.5236430999999999E-15
6958.249088614067 1.4216307999999998E-15
6959.85364548563 1.4535187E-15
6961.454750670488 1.6490670000000001E-15
6963.056224187489 2.2053408E-15
6964.661889573898 2.8896086E-15
6966.26410088899 3.3994689999999998E-15
6967.870506004681 2.854867E-15
6969.473455457766 2.1093035E-15
6971.080600643533 1.6726555E-15
6972.684288574671 1.5352209E-15
6974.28834543211 1.5578135E-15
6975.896600920871 1.5906654E-15
6977.501396766543 1.4490674E-15
6979.110393177845 1.5812197E-15
6980.715928352203 1.4463719E-15
6982.325666027389 1.5848749E-15
6983.931940871041 1.608898E-15
6985.538585236109 1.9920750000000003E-15
6987.149435005321 2.4426998E-15
6988.7568195506865 2.3330147E-15
6990.368411437624 1.9763923999999997E-15
6991.976536504287 1.6264221E-15
6993.588870850843 1.6530493E-15
6995.197736779962 1.444461E-15
6996.806972826575 1.4245642999999998E-15
6998.420421061077 1.4241012E-15
7000.030398481973 1.4143845E-15
7001.644590031312 1.4077561E-15
7003.255309168043 1.5461714E-15
7004.870244374663 1.4631405E-15
7006.481705568936 1.4721066E-15
7008.09353747774 1.37745695E-15
7009.709588369123 1.4384143999999998E-15
7011.322162848122 1.4902232E-15
7012.938958253385 1.4343225500000001E-15
7014.552275644683 1.5520317E-15
7016.169815906822 1.4544048E-15
7017.783876552678 1.3730812E-15
7019.398308511062 1.51633005E-15
7021.016966257678 1.4334984E-15
7022.6321419841015 1.6325993E-15
7024.251545445572 1.5052645E-15
7025.867465282688 1.465511E-15
7027.487614802566 1.421793E-15
7029.104279093184 1.4938433E-15
7030.721315295297 1.43152485E-15
7032.342584102268 1.497214E-15
7033.9603652721935 1.5529233E-15
7035.582380996935 1.4731463E-15
7037.200907477878 1.4443991E-15
7038.823670464495 1.4001578E-15
7040.4429425998205 1.4987468E-15
7042.066453192577 1.416327E-15
7043.686471325807 1.3607390999999999E-15
7045.306862142081 1.4939536E-15
7046.93149434394 1.5213777999999999E-15
7048.552631673494 1.5964347E-15
7050.17801234264 1.570265E-15
7051.799896529393 1.4707086999999998E-15
7053.426026010641 1.4148587E-15
7055.04865739867 1.3843358999999999E-15
7056.671662070918 1.4866440999999999E-15
7058.298914970541 1.4928274999999999E-15
7059.922667360272 1.4208723000000001E-15
7061.550669934533 1.4209851E-15
7063.17517038622 1.4095191E-15
7064.803922980496 1.3965667E-15
7066.429171838771 1.4359138E-15
7068.05479458341 1.5008238999999999E-15
7069.684672408249 1.4670864E-15
7071.311044076516 1.4746996E-15
7072.941672785296 1.4162698E-15
7074.568793722218 1.4211132E-15
7076.200173660872 1.4233081E-15
7077.828044211639 1.4063050999999999E-15
7079.456289251887 1.5011708E-15
7081.088796236215 1.4169516E-15
7082.717791408181 1.5014077999999999E-15
7084.351050487703 1.4948933999999999E-15
7085.9807961369725 1.5047817999999998E-15
7087.614807658178 1.4013441999999998E-15
7089.245304130496 1.3903517E-15
7090.876175696384 1.4749859E-15
7092.511316081303 1.3843275E-15
7094.14293898895 1.3763035999999998E-15
7095.778832682269 1.4466455E-15
7097.411207277815 1.4803547E-15
7099.047854626583 1.4774635E-15
7100.6809812563315 1.4319812E-15
7102.314483584715 1.3922881E-15
7103.95226161817 1.428464E-15
7105.5865165003015 1.4728510999999999E-15
7107.225049057321 1.3931697E-15
7108.8600568399015 1.5108556E-15
7110.4993442680925 1.4161978E-15
7112.135105297984 1.4599237E-15
7113.771242632551 1.4597084000000001E-15
7115.411662569339 1.38071375E-15
7117.0485536716 1.4662368000000001E-15
7118.689729349075 1.4666716E-15
7120.32737456629 1.4602889E-15
7121.969306332622 1.4770721E-15
7123.6077060122125 1.57823515E-15
7125.2464826034975 1.6506630000000001E-15
7126.889548705278 1.9909554E-15
7128.52908028016 2.210481E-15
7130.172903341715 2.2723835000000002E-15
7131.813190248017 1.833171E-15
7133.457770618077 1.5613568E-15
7135.098813203779 1.5667E-15
7136.740233309172 1.4790223E-15
7138.38594984448 1.5318593E-15
7140.028126151336 1.5827993E-15
7141.674600867472 1.7660102999999998E-15
7143.317533724175 2.0762262E-15
7144.964766970431 2.1752367E-15
7146.608456725523 1.8739904E-15
7148.252524609282 1.6543310000000002E-15
7149.900895853537 1.463204E-15
7151.545721158591 1.5285645999999999E-15
7153.1948518066965 1.3566989E-15
7154.840434881989 1.3543337E-15
7156.490325283802 1.3746351E-15
7158.136666478437 1.4660613E-15
7159.7833864117 1.4588011E-15
7161.434416647219 1.4090694E-15
7163.081895223575 1.3937051E-15
7164.733686087941 1.4616281E-15
7166.381923656896 1.3400754E-15
7168.03447550053 1.3725907E-15
7169.683472411752 1.437559E-15
7171.336785585237 1.3846724999999998E-15
7172.986542188553 1.5421556E-15
7174.636678316208 1.4125146000000001E-15
7176.291133688035 1.4270947E-15
7177.942030032623 1.4718828999999998E-15
7179.597247611255 1.3523723999999999E-15
7181.248904523005 1.4119327E-15
7182.904884659591 1.35939665E-15
7184.557302488897 1.3929061999999999E-15
7186.210100454755 1.2709608E-15
7187.867224632165 1.4084966E-15
7189.52078404126 1.5056587E-15
7191.178671654994 1.3655824000000002E-15
7192.832992858126 1.5268323E-15
7194.491644259897 1.3711171E-15
7196.146727608023 1.4003248E-15
7197.802191705898 1.4116204E-15
7199.461988993948 1.4075864E-15
7201.118215763348 1.4410937E-15
7202.7787777192225 1.3938108E-15
7204.43576751151 1.4084731E-15
7206.09709448749 1.4339022999999999E-15
7207.754847654189 1.3412151E-15
7209.412982184826 1.4467057E-15
7211.075456895516 1.4382872E-15
7212.734355327946 1.4293637E-15
7214.397595939947 1.3468722E-15
7216.057258626098 1.3394636E-15
7217.7212654922605 1.4202294999999999E-15
7219.381692784224 1.497741E-15
7221.042502055304 1.4353587E-15
7222.707658507591 1.5033647E-15
7224.369232912714 1.3802236999999999E-15
7226.03515650179 1.414107E-15
7227.6974963934545 1.44311495E-15
7229.364187472737 1.5077799E-15
7231.027293203601 1.4371235E-15
7232.690781529754 1.4527233E-15
7234.358624049561 1.4622334E-15
7236.022878743996 1.4137556E-15
7237.691489638061 1.3925608E-15
7239.356511053846 1.6124154999999997E-15
7241.025890676158 1.31895275E-15
7242.69167916652 1.4049264E-15
7244.357850869334 1.6046198E-15
7246.028383789562 1.6360220000000001E-15
7247.69532309689 1.3512598E-15
7249.3666256308425 1.448629E-15
7251.034332896319 1.4118380999999998E-15
7252.706405398557 1.5543214000000001E-15
7254.37488097598 1.3899912000000001E-15
7256.043740384017 1.4429855E-15
7257.716968044558 1.3461153E-15
7259.386596295333 1.4877597E-15
7261.060594811063 1.2826968000000001E-15
7262.730992258782 1.6125637E-15
7264.405761984835 1.4671943E-15
7266.076928983866 1.3765967E-15
7267.74848043267 1.3815652E-15
7269.424407180413 1.4883893E-15
7271.096728712177 1.36661415E-15
7272.773427558579 1.4527494999999999E-15
7274.446519528079 1.4200929E-15
7276.123990828844 1.4335215E-15
7277.7978535910215 1.3229417E-15
7279.472101423128 1.4780606E-15
7281.150731611979 1.3685041999999999E-15
7282.825750769268 1.3074985E-15
7284.505154302251 1.5803816E-15
7286.180945140071 1.5028852E-15
7287.861122373466 1.463687E-15
7289.537685247331 1.3444532E-15
7291.214633812281 1.4719245E-15
7292.8959718031665 1.3360364E-15
7294.573692937525 1.3977634999999998E-15
7296.255805520026 1.5164506E-15
7297.934299579717 1.4181243E-15
7299.617187110686 1.387921E-15
7301.2964544517945 1.4599194E-15
7302.980117288253 1.5601147E-15
7304.660158267028 1.4517127E-15
7306.340585737024 1.4008081000000001E-15
7308.025411739015 1.3749024999999999E-15
7309.7066133811495 1.4036592E-15
7311.392215581681 1.369123E-15
7313.074191752615 1.5325049999999998E-15
7314.760570509281 1.4285587E-15
7316.44332156584 1.7474481999999998E-15
7318.126459737067 1.2957567E-15
7319.814003535572 1.3378803E-15
7321.497917127757 1.4336126E-15
7323.18623837689 1.4889186E-15
7324.870927747269 1.3490633E-15
7326.5600268052 1.3919068E-15
7328.245492311174 1.4398455E-15
7329.9313455562715 1.6649014E-15
7331.621611535374 1.3704511E-15
7333.308241452262 1.5480384E-15
7334.9992861361 1.4496358E-15
7336.686693082591 1.4429311E-15
7338.378516829913 1.3710851999999998E-15
7340.066701163984 1.3425406E-15
7341.755273862644 1.6924369999999999E-15
7343.4482664134985 1.3638597499999999E-15
7345.137617036799 1.4774955999999999E-15
7346.83138954852 1.500464E-15
7348.521518454852 1.4177593E-15
7350.216071286766 1.3730672E-15
7351.906978834684 1.40260725E-15
7353.598275373663 1.439006E-15
7355.293998894508 1.3653952E-15
7356.986074613 1.503303E-15
7358.682579352868 1.6047965999999998E-15
7360.375434609841 1.4824750999999999E-15
7362.072720928639 1.4280003E-15
7363.766356083226 1.3742582999999999E-15
7365.460380856354 1.5144024999999999E-15
7367.158839752526 1.518215E-15
7368.853644962064 1.4853823E-15
7370.552886337444 1.5367645E-15
7372.24847234294 1.4223126E-15
7373.948496558015 1.3787245E-15
7375.644863719179 1.3601039E-15
7377.34162112738 1.4194043E-15
7379.042819811316 1.3558993E-15
7380.74035891485 1.4386185E-15
7382.442341340214 1.4163696E-15
7384.140662499208 1.3425233E-15
7385.843429027068 1.46446495E-15
7387.542532601815 1.5289797999999999E-15
7389.2420270531065 1.4118423E-15
7390.945969944365 1.390342E-15
7392.646247351945 1.4157721E-15
7394.350975248886 1.5626869E-15
7396.052035973461 1.4741718000000001E-15
7397.757549237736 1.4314088E-15
7399.459393640182 1.387617E-15
7401.161629549694 1.4989876E-15
7402.868321074963 1.4769431000000001E-15
7404.571341203752 1.4712657E-15
7406.278819000998 1.3642258E-15
7407.9826237103525 1.2727690000000002E-15
7409.69088814181 1.3949688999999999E-15
7411.395477793187 1.4061777E-15
7413.100459583174 1.3391873E-15
7414.80990417628 1.4481172E-15
7416.515671450568 1.4728583E-15
7418.225903583988 1.34994545E-15
7419.932456704451 1.4905803E-15
7421.643476741004 1.4429555999999999E-15
7423.350816069681 1.4190765E-15
7425.058548169526 1.3948311E-15
7426.770750271449 1.411232E-15
7428.479269122664 1.4137533E-15
7430.192260035284 1.5399215999999999E-15
7431.901566000322 1.3020194E-15
7433.615346087044 1.4515949E-15
7435.32543952853 1.3567237E-15
7437.040009152925 1.4848541999999999E-15
7438.75089043365 1.4422936E-15
7440.462165300365 1.3915475E-15
7442.177919442377 1.4171580999999999E-15
7443.889982692613 1.5561581E-15
7445.606527281744 1.3424333E-15
7447.319379278707 1.3939006E-15
7449.036714679118 1.4098724000000001E-15
7450.750355786184 1.4038263E-15
7452.464391114134 1.4126976E-15
7454.18291294291 1.476031E-15
7455.897737926123 1.3626445E-15
7457.617051477092 1.4350686E-15
7459.332666479362 1.4628805E-15
7461.0527721172675 1.4675609E-15
7462.769177502556 1.5135603E-15
7464.485977744648 1.3413371E-15
7466.20727172475 1.4878322E-15
7467.924862895899 1.4739336E-15
7469.646949875322 1.4327223E-15
7471.365332339909 1.5125218999999998E-15
7473.088212683987 1.4899630999999999E-15
7474.807386806562 1.5403256000000001E-15
7476.526956422884 1.3667165999999999E-15
7478.251027026075 1.5500494E-15
7479.971388847304 1.5692889E-15
7481.696253729005 1.4271135E-15
7483.417408120109 1.3836487E-15
7485.143067646243 1.3659917999999998E-15
7486.86501497236 1.3395997E-15
7488.587358430195 1.3734978E-15
7490.314210135452 1.3281105999999999E-15
7492.037347076103 1.3406701E-15
7493.764994341122 1.402078E-15
7495.488925130144 1.3382794E-15
7497.217368321439 1.3938531E-15
7498.942093324558 1.4339781E-15
